AgentID,AgentLabel,Back-document-count,Back-avg-document-likelihood,Back-avg-document-strength,Build-document-count,Build-avg-document-likelihood,Build-avg-document-strength,Bridge-document-count,Bridge-avg-document-likelihood,Bridge-avg-document-strength,Boost-document-count,Boost-avg-document-likelihood,Boost-avg-document-strength,Excite-document-count,Excite-avg-document-likelihood,Excite-avg-document-strength,Engage-document-count,Engage-avg-document-likelihood,Engage-avg-document-strength,Explain-document-count,Explain-avg-document-likelihood,Explain-avg-document-strength,Enhance-document-count,Enhance-avg-document-likelihood,Enhance-avg-document-strength,Neutralize-document-count,Neutralize-avg-document-likelihood,Neutralize-avg-document-strength,Negate-document-count,Negate-avg-document-likelihood,Negate-avg-document-strength,Narrow-document-count,Narrow-avg-document-likelihood,Narrow-avg-document-strength,Neglect-document-count,Neglect-avg-document-likelihood,Neglect-avg-document-strength,Dismay-document-count,Dismay-avg-document-likelihood,Dismay-avg-document-strength,Dismiss-document-count,Dismiss-avg-document-likelihood,Dismiss-avg-document-strength,Distort-document-count,Distort-avg-document-likelihood,Distort-avg-document-strength,Distract-document-count,Distract-avg-document-likelihood,Distract-avg-document-strength,
1263942693912100866,BritishHKGov,1,1,0.667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.625,1,0.545,0.409,1,1,0.667,0,0,0,1,0.103,0.058,1,0.400,0.050,1,0.667,0.667,1,0.175,0.096,0,0,0,0,0,0,0,0,0,
1437325146058997761,ichiisennshin,1,1,0.700,1,0.500,0.250,0,0,0,0,0,0,0,0,0,1,1,0.681,1,0.485,0.417,1,1,0.717,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,1,0.125,0.062,0,0,0,0,0,0,
818736782032261120,F2Pq6h8s1UEaW5q,1,1,0.700,1,0.500,0.250,0,0,0,0,0,0,0,0,0,1,1,0.681,0,0,0,1,1,0.700,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,
4717416690,nagasakiishida,1,1,0.728,1,0.556,0.417,1,0.467,0.200,1,0.444,0.278,1,0.275,0.186,1,1,0.681,1,0.545,0.409,1,1,0.667,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,
1350593874155036672,Sukyscra2021,1,1,0.728,1,0.556,0.417,1,0.467,0.200,1,0.444,0.278,1,0.275,0.186,1,1,0.681,1,0.545,0.409,1,1,0.667,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,
87979936,newgascooker,2,1,0.714,2,0.528,0.333,1,0.467,0.200,1,0.444,0.278,1,0.275,0.186,2,1,0.681,2,0.515,0.413,2,1,0.692,0,0,0,0,0,0,2,0.200,0,2,0.333,0.333,0,0,0,1,0.125,0.062,0,0,0,0,0,0,
4511470272,Cow6661Cow666,1,1,0.728,1,0.556,0.417,1,0.467,0.200,1,0.444,0.278,1,0.275,0.186,1,1,0.681,1,0.545,0.409,1,1,0.667,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,
1240974632154349568,FSXqLCNyFvo81rG,1,1,0.667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.625,1,0.545,0.409,1,1,0.667,0,0,0,1,0.103,0.058,1,0.400,0.050,1,0.667,0.667,1,0.175,0.096,0,0,0,0,0,0,0,0,0,
4512963912,gidget_fuentes,1,1,0.728,1,0.556,0.417,1,0.467,0.200,1,0.444,0.278,1,0.275,0.186,1,1,0.681,1,0.545,0.409,1,1,0.667,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,
549882072,Mr_longshot,1,1,0.700,1,0.500,0.250,0,0,0,0,0,0,0,0,0,1,1,0.681,1,0.485,0.417,1,1,0.717,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,1,0.125,0.062,0,0,0,0,0,0,
122111552,sionmamasan,1,1,0.728,1,0.556,0.417,1,0.467,0.200,1,0.444,0.278,1,0.275,0.186,1,1,0.681,1,0.545,0.409,1,1,0.667,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,
1113593675110436865,jgsdf_gcc_ardb,1,1,0.728,1,0.556,0.417,1,0.467,0.200,1,0.444,0.278,1,0.275,0.186,1,1,0.681,1,0.545,0.409,1,1,0.667,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,
1366653623065714690,HansarPapai,1,1,0.725,1,0.500,0.250,1,0.267,0.150,1,0.481,0.250,1,0.373,0.211,1,1,0.681,0,0,0,1,1,0.743,1,0.081,0.020,1,0.231,0.058,1,0.200,0.030,0,0,0,1,0.281,0.136,1,0.250,0.078,0,0,0,1,0.250,0.117,
533315713,SebGiants13,1,1,0.700,1,0.500,0.250,0,0,0,0,0,0,0,0,0,1,1,0.681,0,0,0,1,1,0.700,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,
248114547,TO_RU_1999,2,1,0.700,2,0.500,0.250,0,0,0,0,0,0,0,0,0,2,1,0.681,1,0.485,0.417,2,1,0.708,0,0,0,0,0,0,2,0.200,0,2,0.333,0.333,0,0,0,1,0.125,0.062,0,0,0,0,0,0,
1458746884491673601,JuliWo16515037,5,1,0.688,4,0.500,0.260,1,0.400,0.250,0,0,0,0,0,0,5,1,0.665,2,0.545,0.432,5,1,0.687,0,0,0,1,0.077,0.019,4,0.200,8.643e-15,4,0.417,0.417,1,0.158,0.092,3,0.146,0.073,0,0,0,0,0,0,
1476577427615027200,yamada53sei,1,1,0.667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.625,1,0.545,0.409,1,1,0.667,0,0,0,1,0.103,0.058,1,0.400,0.050,1,0.667,0.667,1,0.175,0.096,0,0,0,0,0,0,0,0,0,
314411552,twisurfer7,1,1,0.667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.625,1,0.545,0.409,1,1,0.667,0,0,0,1,0.103,0.058,1,0.400,0.050,1,0.667,0.667,1,0.175,0.096,0,0,0,0,0,0,0,0,0,
749959927687294976,kuroneko3293,1,1,0.728,1,0.556,0.417,1,0.467,0.200,1,0.444,0.278,1,0.275,0.186,1,1,0.681,1,0.545,0.409,1,1,0.667,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,
270349890,kawachinagano51,1,1,0.667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.625,1,0.545,0.409,1,1,0.667,0,0,0,1,0.103,0.058,1,0.400,0.050,1,0.667,0.667,1,0.175,0.096,0,0,0,0,0,0,0,0,0,
4129522452,kaitosoyokaze1,1,1,0.667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.625,1,0.545,0.409,1,1,0.667,0,0,0,1,0.103,0.058,1,0.400,0.050,1,0.667,0.667,1,0.175,0.096,0,0,0,0,0,0,0,0,0,
1135155874480185344,Rysiek76102827,1,1,0.700,1,0.500,0.250,0,0,0,0,0,0,0,0,0,1,1,0.681,1,0.485,0.417,1,1,0.717,0,0,0,0,0,0,1,0.200,0,1,0.333,0.333,0,0,0,1,0.125,0.062,0,0,0,0,0,0,
