AgentID,AgentLabel,Back-document-count,Back-avg-document-likelihood,Back-avg-document-strength,Build-document-count,Build-avg-document-likelihood,Build-avg-document-strength,Bridge-document-count,Bridge-avg-document-likelihood,Bridge-avg-document-strength,Boost-document-count,Boost-avg-document-likelihood,Boost-avg-document-strength,Excite-document-count,Excite-avg-document-likelihood,Excite-avg-document-strength,Engage-document-count,Engage-avg-document-likelihood,Engage-avg-document-strength,Explain-document-count,Explain-avg-document-likelihood,Explain-avg-document-strength,Enhance-document-count,Enhance-avg-document-likelihood,Enhance-avg-document-strength,Neutralize-document-count,Neutralize-avg-document-likelihood,Neutralize-avg-document-strength,Negate-document-count,Negate-avg-document-likelihood,Negate-avg-document-strength,Narrow-document-count,Narrow-avg-document-likelihood,Narrow-avg-document-strength,Neglect-document-count,Neglect-avg-document-likelihood,Neglect-avg-document-strength,Dismay-document-count,Dismay-avg-document-likelihood,Dismay-avg-document-strength,Dismiss-document-count,Dismiss-avg-document-likelihood,Dismiss-avg-document-strength,Distort-document-count,Distort-avg-document-likelihood,Distort-avg-document-strength,Distract-document-count,Distract-avg-document-likelihood,Distract-avg-document-strength,
100095218417384,,58,0.098,0.072,62,0.499,0.195,12,0.228,0.129,60,0.277,0.127,60,0.294,0.244,59,0.062,0.040,6,0.378,0.336,6,0.178,0.117,13,0.112,0.065,18,0.211,0.135,11,0.236,0.136,0,0,0,15,0.287,0.211,16,0.185,0.113,8,0.167,0.083,58,0.108,0.072,
100044310822279,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100076681819677,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100081724125146,,0,0,0,3,0.333,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.167,0.056,3,0.083,0.028,
100075882527501,,0,0,0,1,0.333,0.083,0,0,0,0,0,0,0,0,0,0,0,0,1,0.400,0.325,0,0,0,1,0.054,0.027,0,0,0,1,0.200,0.050,0,0,0,0,0,0,0,0,0,1,0.167,0.042,0,0,0,
781170378635478,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100069028928005,,7,0.157,0.115,7,0.500,0.202,7,0.267,0.186,7,0.529,0.333,6,0.418,0.279,3,0.098,0.074,5,0.400,0.355,6,0.207,0.139,5,0.150,0.119,3,0.436,0.365,3,0.400,0.400,0,0,0,3,0.474,0.408,3,0.417,0.292,5,0.267,0.117,5,0.172,0.129,
100063763247008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100095218417409,,0,0,0,5,0.333,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.125,0.039,5,0.167,0.042,1,0.083,0.021,
100044509176491,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
