AgentID,AgentLabel,Back-document-count,Back-avg-document-likelihood,Back-avg-document-strength,Build-document-count,Build-avg-document-likelihood,Build-avg-document-strength,Bridge-document-count,Bridge-avg-document-likelihood,Bridge-avg-document-strength,Boost-document-count,Boost-avg-document-likelihood,Boost-avg-document-strength,Excite-document-count,Excite-avg-document-likelihood,Excite-avg-document-strength,Engage-document-count,Engage-avg-document-likelihood,Engage-avg-document-strength,Explain-document-count,Explain-avg-document-likelihood,Explain-avg-document-strength,Enhance-document-count,Enhance-avg-document-likelihood,Enhance-avg-document-strength,Neutralize-document-count,Neutralize-avg-document-likelihood,Neutralize-avg-document-strength,Negate-document-count,Negate-avg-document-likelihood,Negate-avg-document-strength,Narrow-document-count,Narrow-avg-document-likelihood,Narrow-avg-document-strength,Neglect-document-count,Neglect-avg-document-likelihood,Neglect-avg-document-strength,Dismay-document-count,Dismay-avg-document-likelihood,Dismay-avg-document-strength,Dismiss-document-count,Dismiss-avg-document-likelihood,Dismiss-avg-document-strength,Distort-document-count,Distort-avg-document-likelihood,Distort-avg-document-strength,Distract-document-count,Distract-avg-document-likelihood,Distract-avg-document-strength,
100095218417431,,1,0.100,0.058,1,0.556,0.208,1,0.200,0.050,1,0.519,0.194,1,0.333,0.230,1,0.098,0.069,1,0.467,0.392,1,0.156,0.083,1,0.054,0.014,1,0.077,0.019,1,0.200,0.200,0,0,0,1,0.140,0.101,1,0.146,0.146,1,0.167,0.042,1,0.139,0.104,
100064262006665,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100090213696534,,1,0.122,0.072,1,0.667,0.250,0,0,0,1,0.481,0.250,1,0.392,0.216,1,0.137,0.078,0,0,0,0,0,0,0,0,0,0,0,0,1,0.267,0.200,0,0,0,1,0.123,0.083,1,0.188,0.109,1,0.167,0.042,1,0.167,0.083,
100064860451629,89.9brigadazamboanga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100078949877906,,1,0.122,0.069,1,0.333,0.083,1,0.200,0.050,1,0.593,0.306,1,0.333,0.196,1,0.059,0.059,1,0.300,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100069012428768,DZME1530,4,0.058,0.021,14,0.381,0.110,0,0,0,4,0.222,0.076,14,0.234,0.161,4,0.059,0.032,14,0.321,0.314,0,0,0,10,0.049,0.017,3,0.231,0.058,6,0.300,0.060,0,0,0,10,0.167,0.095,14,0.180,0.141,14,0.179,0.179,6,0.139,0.046,
100064749126391,brigadanewsfmpalawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100064138746198,BrigadaNewsCdeO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1710445832541836,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100095218417462,,1,0.189,0.181,1,0.611,0.250,1,0.333,0.400,1,0.593,0.528,1,0.588,0.485,1,0.078,0.078,1,0.300,0.300,1,0.222,0.167,1,0.081,0.027,1,0.231,0.077,1,0.333,0.300,0,0,0,1,0.211,0.105,1,0.250,0.156,1,0.167,0.042,0,0,0,
100067786101011,thefreemannews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100063980856053,Brigadanewsfmbacolod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100095218417451,,0,0,0,19,0.333,0.083,0,0,0,0,0,0,0,0,0,0,0,0,19,0.300,0.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0.031,1,0.167,0.042,0,0,0,
100064778838852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100064569284356,brigadakoronadal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100063788953856,,1,0.111,0.061,1,0.333,0.083,0,0,0,1,0.222,0.056,1,0.471,0.338,1,0.059,0.015,1,0.367,0.367,1,0.178,0.100,0,0,0,0,0,0,1,0.267,0.150,0,0,0,0,0,0,1,0.125,0.047,0,0,0,0,0,0,
100095218417440,,1,0.078,0.078,1,0.444,0.167,1,0.333,0.300,1,0.519,0.472,1,0.294,0.235,0,0,0,1,0.300,0.300,1,0.178,0.167,1,0.063,0.063,1,0.128,0.154,0,0,0,0,0,0,0,0,0,1,0.146,0.099,1,0.167,0.042,0,0,0,
100064760198548,gettyimages,1,0.078,0.044,1,0.500,0.125,1,0.200,0.050,1,0.222,0.111,1,0.314,0.214,1,0.196,0.097,1,0.400,0.381,0,0,0,1,0.027,0.007,1,0.077,0.019,1,0.400,0.138,0,0,0,1,0.158,0.108,1,0.125,0.075,0,0,0,1,0.250,0.078,
100095218417391,,4,0.175,0.156,4,0.583,0.375,4,0.350,0.325,4,0.630,0.535,4,0.422,0.369,3,0.118,0.113,4,0.367,0.348,4,0.228,0.183,4,0.131,0.078,3,0.342,0.199,4,0.283,0.263,0,0,0,4,0.325,0.246,3,0.250,0.167,1,0.167,0.042,3,0.157,0.160,
